employee_id,first_name,last_name,email,phone_number,department,job_title,hire_date,days_service,base_salary,bonus_percentage,status,birth_date,address,city,state,zip_code,country,gender,education,performance_score,last_review_date,employee_level,vacation_days,sick_days,work_location,shift,emergency_contact,ssn,bank_account
EMP000000000486,Travis,Thornton,travis.thornton@company.com,(375)384-9181x0001,IT,Network Engineer,2022-11-21,892,60156.11,6.56,Active,1988-02-22,27907 Foster Fall Apt. 024,Springfield,MA,87497,USA,M,Professional,80.24,2022-12-12,Senior,14,6,Office,Night,570.468.7204x2829,399-20-9504,KPVI41626175685042
EMP000000000487,Sean,Buchanan,sean.buchanan@company.com,+1-569-592-5329x1267,Development,Web Developer,2021-09-01,1338,63190.06,7.42,Active,1993-12-25,737 Jacob Passage,Spokane,WA,80369,USA,M,Professional,77.21,2022-03-24,Senior,21,2,Office,Day,(361)419-8728,045-71-7426,ARSZ95955358499986
EMP000000000488,Mark,Mullins,mark.mullins@company.com,3483967423,Security,Cybersecurity Analyst,2024-05-20,346,69657.97,9.92,Active,1975-01-31,3610 Walker Stravenue,Spokane,WA,78285,USA,M,Professional,82.28,2024-07-02,Entry,15,5,Remote,Night,5524208803,802-46-3832,RIFQ41305811335610
EMP000000000489,James,Williams,james.williams@company.com,992.681.2498,Legal,Corporate Lawyer,2023-09-27,582,83285.72,5.18,Active,2004-11-24,079 Michelle Loaf Apt. 553,San Antonio,TX,89776,USA,M,Master,82.08,2024-03-24,Mid,13,5,Office,Day,+1-847-602-3601,726-50-6480,ALDE70902569988871
EMP000000000490,Jamie,Brown,jamie.brown@company.com,(838)995-6621x0249,Procurement,Purchasing Agent,2020-05-22,1805,62901.29,3.84,Active,1973-11-14,46826 Richard Green Suite 245,New York,NY,35721,USA,F,Professional,79.17,2022-02-27,Senior,20,5,Office,Day,702.737.9510,488-34-9361,HOJX54023236600335
EMP000000000491,William,Dean,william.dean@company.com,(760)960-3686x78936,Development,Mobile App Developer,2022-04-17,1110,71303.66,4.92,Active,1977-12-28,49245 Taylor Hollow Apt. 939,Dallas,TX,39510,USA,M,Master,97.96,2023-04-08,Senior,17,5,Office,Day,299.819.2351,524-82-7776,CMJO25297294707536
EMP000000000492,Elizabeth,Anderson,elizabeth.anderson@company.com,586.905.4689,Training,Instructional Designer,2023-08-04,636,103560.32,5.95,Active,2004-03-25,54966 Weeks Greens,Los Angeles,CA,25534,USA,F,Master,65.59,2023-11-05,Mid,14,6,Office,Day,001-872-674-9534x0341,080-09-7107,EKDI87637203021405
EMP000000000493,Ashley,Smith,ashley.smith@company.com,901.417.2428,Security,Physical Security Specialist,2025-01-14,107,44072.54,5.41,Leave,1971-06-15,340 Mckinney Freeway Apt. 329,Philadelphia,PA,94353,USA,F,Professional,71.23,2025-04-22,Entry,10,7,Office,Day,5722989159,066-28-7539,QXRX91541818303526
EMP000000000494,Phillip,Fowler,phillip.fowler@company.com,495-671-3744x308,R&D,Research Scientist,2023-12-30,488,62640.14,5.55,Active,1961-05-17,491 Brenda Fork,New York,NY,73681,USA,M,Professional,68.99,2024-04-06,Mid,23,6,Office,Night,+1-771-215-3235,505-10-6313,LTSB27746873979278
EMP000000000495,Brianna,Coleman,brianna.coleman@company.com,(872)421-6533,HHRR,Recruitment Specialist,2025-01-17,104,46759.62,5.92,Active,1980-03-24,64111 Brown Lake,Philadelphia,PA,04606,USA,F,Professional,72.2,2025-03-11,Entry,11,7,Remote,Flexible,(560)761-5136x63765,648-73-0722,FRAU01555347985925
EMP000000000496,Paula,Kemp,paula.kemp@company.com,830-644-5777x606,Finance,Budget Manager,2025-01-10,111,64610.79,5.32,Leave,1980-06-26,40642 Nicholas Freeway Suite 017,Albany,NY,67712,USA,F,Master,63.0,2025-01-18,Entry,14,4,Office,Day,662-573-8513x7120,677-47-1636,GHVM36627763290784
EMP000000000497,Nicole,Briggs,nicole.briggs@company.com,558.816.0827,Engineering,Mechanical Engineer,2023-08-13,627,57250.16,0.81,Active,1974-09-15,96447 Kelsey Dale,San Diego,CA,82965,USA,F,High School,74.44,2024-01-21,Mid,13,4,Office,Day,823.936.4027x2892,334-06-3830,AKLY27786162623039
EMP000000000498,Diana,Norman,diana.norman@company.com,(678)838-5832,Finance,Budget Manager,2021-06-13,1418,68059.66,4.77,Active,1962-11-09,42045 Walker Prairie,Worcester,MA,89141,USA,F,Professional,82.93,2021-07-07,Senior,14,4,Office,Flexible,381.950.7307,839-80-2541,RSAB75964963898376
EMP000000000499,Matthew,Parks,matthew.parks@company.com,360.683.7242,Engineering,Civil Engineer,2024-04-17,379,40945.25,4.4,Active,1971-01-09,711 Victoria Shore,Cleveland,OH,33604,USA,M,Professional,66.43,2024-04-20,Mid,20,4,Remote,Night,629.850.4636x3751,899-99-4011,GXWN22427688990944
EMP000000000500,Charlotte,Cross,charlotte.cross@company.com,732-832-0294x41412,Security,Safety Coordinator,2024-01-15,472,39676.4,4.19,Active,1981-08-16,781 West Rest,Springfield,MA,13880,USA,F,Professional,73.53,2024-01-23,Mid,11,6,Remote,Day,875.938.5118,687-40-3508,ZZOZ54392701503640
EMP000000000501,Tracy,Fitzgerald,tracy.fitzgerald@company.com,889-704-5715x85338,Procurement,Supply Chain Analyst,2023-12-10,508,76631.34,7.94,Active,1967-11-06,97867 Jessica Station,Rockford,IL,24271,USA,Other,PhD,81.01,2024-02-04,Mid,9,9,Remote,Flexible,001-920-219-8830x74568,852-27-3606,ANCP66611473869766
EMP000000000502,Pamela,Vasquez,pamela.vasquez@company.com,5868640592,Finance,Accountant,2023-08-01,639,47866.31,2.67,Active,1975-04-01,906 Brown Port,Spokane,WA,08978,USA,F,Professional,70.55,2024-04-07,Mid,19,8,Office,Night,553-965-1343x8344,636-20-5674,FGBF52765841092470
EMP000000000503,Victoria,Smith,victoria.smith@company.com,3778905776,Design,Graphic Designer,2023-05-16,716,50840.89,6.48,Active,1988-10-31,8740 Watson Rapids,Savannah,GA,12866,USA,F,Master,85.42,2024-04-05,Mid,18,6,Hybrid,Night,(300)604-6461,803-68-9495,CRTX60458244152599
EMP000000000504,Thomas,Valentine,thomas.valentine@company.com,001-306-632-1843x570,Sales,Business Development Manager,2021-10-03,1306,37970.45,5.28,Active,1967-05-21,4481 Matthew Inlet Suite 072,Houston,TX,39975,USA,M,Professional,59.36,2023-07-11,Senior,18,7,Office,Night,+1-303-386-1885x05606,608-37-0914,KKPK73546327849668
EMP000000000505,Richard,Kim,richard.kim@company.com,386.649.6195,R&D,Product Development Engineer,2024-01-05,482,86878.12,7.39,Active,1983-08-20,5285 Johnson Spurs Apt. 737,Tacoma,WA,52038,USA,M,Master,73.11,2024-02-09,Mid,13,5,Office,Night,(809)690-4158x76714,547-28-4076,TNJU61106933124975
EMP000000000506,Tammy,Mason,tammy.mason@company.com,(652)476-7733,Customer Service,Customer Success Manager,2021-03-30,1493,30000.0,10.64,Inactive,1999-12-15,03234 Megan Prairie,Jacksonville,FL,70310,USA,F,Professional,90.34,2024-03-26,Senior,19,8,Office,Flexible,001-479-219-7874x8495,425-89-4964,OBVL82165895441009
EMP000000000507,Matthew,Moreno,matthew.moreno@company.com,374-669-7502x0287,Finance,Financial Analyst,2023-07-21,650,65407.33,4.5,Active,1999-08-27,52763 Silva Creek Suite 601,Philadelphia,PA,54848,USA,M,Master,86.28,2024-02-13,Mid,19,3,Office,Day,862-272-9188x285,222-92-7468,SQRP31427579624080
EMP000000000508,Joseph,Martinez,joseph.martinez@company.com,+1-674-582-0046x670,Support,Service Desk Analyst,2025-02-15,75,63921.48,8.62,Active,1998-11-27,138 Tyler Overpass,Peoria,IL,06371,USA,M,Master,77.1,2025-03-30,Entry,14,5,Office,Night,993-533-5734x61626,423-63-6597,MLXO20102523544224
EMP000000000509,Harold,Pacheco,harold.pacheco@company.com,001-359-310-2478,Legal,Contract Specialist,2022-06-08,1058,72156.34,7.37,Active,2005-09-25,583 Mathis Point Suite 726,Pittsburgh,PA,24591,USA,Other,Master,80.53,2023-01-29,Senior,20,5,Hybrid,Day,427-557-1318x88658,890-90-5073,BOTK51446220057437
EMP000000000510,Kathleen,Johnson,kathleen.johnson@company.com,(431)285-4635x699,Finance,Accounts Payable Clerk,2021-08-06,1364,72184.0,3.59,Inactive,2000-07-20,219 Freeman Port Apt. 496,Dallas,TX,16722,USA,Other,Master,83.68,2022-02-19,Senior,13,4,Office,Night,001-410-962-2484x999,089-15-5442,LGIE54732993630747
EMP000000000511,Johnny,Green,johnny.green@company.com,469-844-0145x9358,Training,Instructional Designer,2020-11-27,1616,106878.91,7.14,Active,2003-01-07,4630 Matthew Corners Suite 023,Spokane,WA,52386,USA,M,PhD,98.04,2023-02-01,Senior,16,5,Hybrid,Flexible,(610)447-8994,216-66-1097,VKEJ44260943379233
EMP000000000512,Michele,Davis,michele.davis@company.com,498.213.4990x743,Legal,Compliance Officer,2025-04-21,10,30000.0,8.4,Active,1959-08-09,098 Perez Cliff Suite 179,Seattle,WA,71666,USA,F,High School,83.05,2025-04-21,Entry,15,4,Hybrid,Day,954-481-1126x4514,732-35-4592,WPRO46204113283826
EMP000000000513,Jason,Molina,jason.molina@company.com,283.875.1309x0312,Customer Service,Customer Service Representative,2023-04-27,735,67811.9,3.87,Active,1980-09-18,807 Sarah Ford,Atlanta,GA,34794,USA,M,Master,82.86,2023-12-11,Senior,17,5,Hybrid,Day,5338927663,708-54-6907,QUKU07942237573316
EMP000000000514,Susan,Ward,susan.ward@company.com,(797)960-1860,HHRR,HR Manager,2025-03-04,58,46490.45,6.65,Active,1986-01-26,106 Anderson Meadow,Philadelphia,PA,78247,USA,F,Professional,68.29,2025-03-19,Entry,10,2,Hybrid,Day,392-512-4360x96837,519-10-3024,LGVR83779055906092
EMP000000000515,Charles,Burke,charles.burke@company.com,884-213-5193,Logistics,Logistics Manager,2021-04-09,1483,62291.89,6.8,Inactive,1968-08-24,58267 David Shoal,Sacramento,CA,46063,USA,M,Professional,80.71,2022-05-12,Senior,12,2,Hybrid,Day,217.404.9085x23445,449-88-0374,TTNK30293334284122
EMP000000000516,Benjamin,Russell,benjamin.russell@company.com,3493332766,Design,Creative Director,2021-09-03,1336,44922.01,3.46,Leave,1980-05-28,7990 Barton Drive,Augusta,GA,88681,USA,M,Professional,72.21,2023-11-22,Senior,17,5,Office,Day,263-350-5555,791-34-3617,NWLW49118453512480
EMP000000000517,Gabriella,Guzman,gabriella.guzman@company.com,225.286.1785,Finance,Tax Specialist,2024-02-17,439,110140.31,4.45,Active,1991-07-29,81108 Brian Path,Austin,TX,90898,USA,F,Master,60.77,2024-03-24,Mid,15,6,Office,Flexible,9433700496,617-33-6326,UOSX48336623252590
EMP000000000518,Katelyn,Campbell,katelyn.campbell@company.com,922.276.6853x058,Marketing,Brand Manager,2020-05-31,1796,57473.86,7.71,Active,2000-01-29,45923 Jason Trail Suite 158,Spokane,WA,54196,USA,F,Professional,83.67,2020-10-22,Senior,15,8,Office,Night,9798218564,833-15-9742,YKMU57207816449004
EMP000000000519,Angela,Moore,angela.moore@company.com,(224)795-0615x0545,Quality,Quality Control Inspector,2020-09-14,1690,30000.0,6.82,Active,1966-05-03,4621 Kathy Road,Tacoma,WA,92508,USA,F,High School,82.35,2021-02-26,Senior,19,10,Hybrid,Day,856-924-2721,245-21-4216,QEME14982792749711
EMP000000000520,Gregory,Bailey,gregory.bailey@company.com,(976)830-4271x3187,Logistics,Warehouse Supervisor,2020-11-24,1619,61858.38,3.63,Active,1995-11-18,7838 Brent Ports,Houston,TX,14246,USA,M,Professional,100.0,2021-04-08,Senior,20,5,Hybrid,Day,969.605.3132x786,859-82-4074,GMTJ89297191575569
EMP000000000521,Ryan,Mathis,ryan.mathis@company.com,(353)795-5734x41076,Development,DevOps Engineer,2022-05-01,1096,76995.73,4.05,Inactive,1999-08-09,13589 John Grove Suite 289,Springfield,IL,56000,USA,M,Master,66.07,2023-10-22,Senior,19,1,Office,Flexible,3996166159,020-54-1495,EXZH39344859358288
EMP000000000522,Charlene,Evans,charlene.evans@company.com,830-851-4855x50505,Marketing,Digital Marketing Specialist,2024-08-28,246,73769.23,4.13,Active,1976-05-09,0703 Pamela Roads,Dallas,TX,30252,USA,F,High School,81.42,2024-12-25,Entry,14,5,Office,Day,341-759-9896x256,085-04-6904,MGQQ86546346940848
EMP000000000523,Timothy,Turner,timothy.turner@company.com,8604344230,Sales,Sales Coordinator,2023-01-15,837,51203.93,4.07,Active,1972-07-02,698 Levy Mount Suite 951,Springfield,IL,15951,USA,M,High School,75.08,2024-04-28,Senior,17,3,Remote,Flexible,4729342152,582-19-5550,FANT24387558898641
EMP000000000524,Samuel,Lewis,samuel.lewis@company.com,+1-983-289-9036,Sales,Regional Sales Director,2025-03-21,41,66300.31,6.18,Active,2001-09-29,263 Joy Terrace Suite 351,Tacoma,WA,67750,USA,M,Master,63.11,2025-03-22,Entry,24,4,Hybrid,Day,(600)737-3198x22855,801-24-5992,INUQ64326137465361
EMP000000000525,Jessica,Jackson,jessica.jackson@company.com,452-691-9028,Marketing,Content Strategist,2024-05-13,353,42835.4,6.82,Active,2005-07-19,8059 Watson Crossroad,San Diego,CA,64439,USA,F,High School,87.57,2025-04-12,Entry,18,2,Office,Night,9419073236,351-50-3673,EHPK39868421768995
EMP000000000526,Jeremiah,Thomas,jeremiah.thomas@company.com,+1-216-798-9088x0329,Procurement,Supply Chain Analyst,2024-06-20,315,34631.4,2.69,Active,1979-03-05,92422 Hunter Stream Apt. 868,Orlando,FL,18411,USA,Other,Master,81.32,2025-03-19,Entry,16,6,Office,Night,+1-601-916-5273x2915,403-22-8893,HDJT10199983658720
EMP000000000527,John,Franklin,john.franklin@company.com,465-354-2824x78658,Procurement,Purchasing Agent,2021-10-24,1285,81867.06,8.19,Active,1988-10-18,43918 Blevins Locks,Peoria,IL,73315,USA,M,Professional,70.23,2023-03-05,Senior,15,3,Remote,Day,342.486.2645,379-53-9029,ECYX47228363989950
EMP000000000528,Antonio,Cox,antonio.cox@company.com,399-858-8024,Quality,Quality Control Inspector,2024-09-16,227,84298.4,8.55,Active,1980-06-09,9094 Kelly Tunnel,Allentown,PA,50423,USA,M,Professional,61.95,2025-01-24,Entry,12,6,Remote,Day,455.848.0582x62446,853-25-4953,IJIS62141551754626
EMP000000000529,Kathleen,White,kathleen.white@company.com,+1-721-298-1094x0036,Development,DevOps Engineer,2021-11-26,1252,47472.59,3.37,Inactive,1990-02-26,457 Johnson Brooks Apt. 797,Austin,TX,58609,USA,F,Professional,73.13,2023-07-13,Senior,8,6,Office,Night,(890)986-2107x357,379-08-5691,LSPO45746393753305
EMP000000000530,Maria,Robertson,maria.robertson@company.com,+1-608-543-8515,Procurement,Purchasing Agent,2020-10-16,1658,53264.26,7.64,Leave,1961-03-03,869 Velasquez Lodge,Pittsburgh,PA,19657,USA,F,Professional,70.78,2022-07-12,Senior,14,7,Office,Day,001-706-394-9027,280-19-1613,JKND36532947764852
EMP000000000531,Alex,Walker,alex.walker@company.com,594-577-9629,IT,Network Engineer,2024-09-13,230,48804.89,4.1,Active,1973-09-18,04939 Fitzgerald Radial,Austin,TX,28648,USA,M,High School,70.91,2025-04-18,Entry,13,2,Hybrid,Day,+1-536-693-0853x40156,431-98-6092,EWQT56308723531918
EMP000000000532,Kyle,Shaw,kyle.shaw@company.com,594-401-4328x960,Training,Instructional Designer,2024-01-30,457,125763.47,3.26,Active,1978-08-31,44016 Rebecca Roads,Columbus,OH,59991,USA,M,Master,68.03,2024-02-20,Mid,17,2,Office,Day,866.832.9582,598-88-1657,JNNQ87713148790560
EMP000000000533,Jasmine,Lopez,jasmine.lopez@company.com,548-658-0804x9814,HHRR,Recruitment Specialist,2021-01-01,1581,49358.73,5.33,Active,1967-01-10,883 Ronald Squares,Orlando,FL,93712,USA,F,High School,84.61,2021-09-11,Senior,10,6,Office,Day,250-347-1897,684-64-3328,TFAM86397982573426
EMP000000000534,Beth,Mcdonald,beth.mcdonald@company.com,(709)796-3521x51106,Sales,Business Development Manager,2021-10-21,1288,45901.31,5.31,Active,1971-08-31,243 Reyes Shores Apt. 966,Philadelphia,PA,76190,USA,F,High School,83.48,2022-01-27,Senior,15,8,Remote,Night,442-209-5239x688,643-58-6114,CMXU14463996655605
EMP000000000535,Christina,Williams,christina.williams@company.com,383-855-0654x6575,Development,Mobile App Developer,2023-04-30,732,55293.17,1.72,Active,1998-11-19,5719 Hall Point,Cincinnati,OH,07756,USA,F,High School,66.96,2023-11-21,Senior,16,4,Office,Day,959.970.5657x50320,829-98-1010,QRHY35488539942574
EMP000000000536,Charles,Davis,charles.davis@company.com,4903873334,Sales,Sales Representative,2024-09-05,238,87065.44,2.4,Active,1972-03-31,13156 Rogers Road Suite 227,Rochester,NY,41451,USA,M,Master,85.73,2024-09-28,Entry,20,8,Office,Night,426.368.6170,528-34-2362,PKVW59233055187345
EMP000000000537,Kevin,Lamb,kevin.lamb@company.com,3857452533,Marketing,Market Research Analyst,2023-09-19,590,70528.35,3.71,Active,1995-02-04,78421 Rivera Ridges,Cincinnati,OH,55415,USA,M,Master,75.04,2024-04-26,Mid,11,5,Office,Night,001-542-720-8917,628-64-0438,VGWA92008566734619
EMP000000000538,Stephen,Frederick,stephen.frederick@company.com,284-803-3264x0317,Quality,Quality Assurance Manager,2024-11-08,174,47517.0,4.66,Active,1985-09-23,49820 Bowman Route Apt. 560,Tacoma,WA,62208,USA,M,High School,65.83,2024-12-26,Entry,16,7,Remote,Night,001-295-708-6136x283,235-36-5440,CTKM02347861500326
EMP000000000539,Kyle,Arellano,kyle.arellano@company.com,001-728-498-7826x92554,Training,Corporate Trainer,2024-09-02,241,82312.57,1.78,Leave,1992-02-26,03236 Amber Lakes,Augusta,GA,17918,USA,M,Professional,73.32,2024-11-17,Entry,16,3,Remote,Day,3048744758,260-35-8070,BMWP20947083401325
EMP000000000540,Daniel,Long,daniel.long@company.com,(632)464-6915,Logistics,Inventory Control Specialist,2020-12-12,1601,59404.85,3.05,Active,2005-05-11,514 Martha Course Apt. 587,Buffalo,NY,13487,USA,M,Professional,60.98,2021-05-12,Senior,12,8,Office,Night,389-520-6117x9495,046-40-4452,IARY35945959772227
EMP000000000541,Kim,Carney,kim.carney@company.com,+1-645-287-9649x1926,Design,Creative Director,2020-07-13,1753,30000.0,5.37,Active,1969-04-28,345 Mary Park Apt. 335,Atlanta,GA,93593,USA,F,High School,66.62,2023-03-27,Senior,13,7,Office,Day,(415)891-3120,853-32-7919,GOYG72707275184973
EMP000000000542,Monique,Jones,monique.jones@company.com,+1-836-407-5005x8921,Quality,Production Assistant,2024-11-04,178,30000.0,2.85,Active,1975-12-05,7668 Hill Crossroad,Savannah,GA,70645,USA,Other,High School,86.29,2025-04-10,Entry,17,5,Remote,Night,862-618-0016x865,801-45-5420,QFIN09023005922984
EMP000000000543,Miguel,Martinez,miguel.martinez@company.com,558.664.6856x225,Support,Technical Support Specialist,2024-01-14,473,39541.24,5.52,Active,1990-07-21,004 Michelle View Apt. 131,Jacksonville,FL,98391,USA,M,High School,76.2,2024-04-09,Mid,13,6,Office,Day,001-728-251-9255x01058,322-08-5854,MERU39217196980100
EMP000000000544,Bobby,Russell,bobby.russell@company.com,881-769-3041x73848,Engineering,Industrial Engineer,2020-07-28,1738,43253.89,5.68,Active,1980-01-09,19123 Daniel Street Apt. 868,Seattle,WA,95081,USA,M,High School,81.67,2020-12-28,Senior,12,5,Office,Night,(624)999-2282x70977,840-23-1295,QNKY45928817646256
EMP000000000545,Rebecca,Gentry,rebecca.gentry@company.com,263-840-9841x620,IT,Database Administrator,2023-01-26,826,46297.56,3.8,Active,1987-02-14,578 Murray Rue Suite 615,Cleveland,OH,82627,USA,F,Professional,76.88,2024-01-10,Senior,11,9,Remote,Day,247.202.7094x6090,721-27-5339,YIHA64584839802834
EMP000000000546,Nicole,Nelson,nicole.nelson@company.com,001-830-835-1981x483,Legal,Contract Specialist,2021-06-24,1407,103590.68,3.21,Leave,2004-10-14,2247 Brittany Camp,Augusta,GA,83751,USA,F,Master,86.08,2023-11-23,Senior,20,8,Office,Flexible,889.232.5543x692,060-39-3104,HLNV48155303397298
EMP000000000547,Karen,Tran,karen.tran@company.com,+1-638-214-4152,IT,Network Engineer,2025-04-12,19,75867.79,5.63,Active,2005-08-14,541 Hayes Track Suite 647,Jacksonville,FL,57007,USA,Other,Professional,88.25,2025-04-25,Entry,19,3,Remote,Day,+1-484-805-9800,021-85-7943,EQJX14388159495840
EMP000000000548,Caleb,Wagner,caleb.wagner@company.com,784.647.4490x21882,Finance,Accountant,2022-12-20,863,49858.93,5.41,Active,1986-03-31,140 Brian Center,Worcester,MA,35977,USA,M,Professional,73.94,2023-05-07,Senior,22,5,Office,Day,+1-477-878-2086,142-21-4170,LDPE69455907614889
EMP000000000549,Stephanie,Sandoval,stephanie.sandoval@company.com,614-290-3799x15222,IT,Database Administrator,2024-07-07,298,37968.65,5.94,Active,1987-03-25,583 Megan Shoal Suite 661,Dallas,TX,26712,USA,F,Professional,72.53,2025-04-01,Entry,18,7,Remote,Night,948-535-5233,445-27-8355,JIUP37974959597260
EMP000000000550,Frances,Parker,frances.parker@company.com,(519)875-7588x8487,Support,Service Desk Analyst,2021-01-22,1560,58876.5,7.57,Active,1977-10-17,56886 Ian Tunnel Suite 857,Tampa,FL,54213,USA,F,Professional,92.14,2022-11-29,Senior,14,8,Remote,Day,001-894-667-1467x57629,311-78-4207,AMTM41556083757240
EMP000000000551,April,Potter,april.potter@company.com,001-975-485-9670,R&D,Innovation Manager,2022-11-07,906,30000.0,4.57,Active,1988-07-23,4373 John Expressway Suite 726,Buffalo,NY,94818,USA,F,High School,66.03,2023-12-09,Senior,11,5,Office,Day,001-612-758-6420x1607,258-38-4732,MBIS88227129895813
EMP000000000552,Mary,Conley,mary.conley@company.com,(784)941-3752,Operations,Logistics Specialist,2021-12-11,1237,101446.62,3.57,Active,1960-12-16,054 Thomas Ferry,New York,NY,45246,USA,F,Master,85.63,2023-08-09,Senior,13,3,Remote,Flexible,250-851-8058x520,095-61-5981,UVCQ11719759910615
EMP000000000553,Whitney,Wilson,whitney.wilson@company.com,(583)385-4210x4221,Engineering,Systems Engineer,2023-04-02,760,42100.6,5.82,Active,1972-11-08,0533 Christian Alley Apt. 770,Orlando,FL,65251,USA,Other,Professional,79.49,2023-06-12,Senior,24,4,Office,Day,(601)965-7136x4972,350-09-5102,ZWVO95608194269275
EMP000000000554,Joshua,Gardner,joshua.gardner@company.com,5699732150,Legal,Legal Assistant,2024-02-23,433,99766.2,7.03,Active,1964-11-11,486 Thomas Corner Suite 731,Albany,NY,54103,USA,M,Master,57.23,2024-02-25,Mid,13,4,Office,Day,(609)599-4249,162-58-9012,KKZU93863184796807
EMP000000000555,Alfred,Cline,alfred.cline@company.com,633.249.4876,Research,Data Scientist,2024-04-18,378,80567.64,3.67,Active,1977-10-17,8945 Deborah Skyway,Chicago,IL,01736,USA,M,Professional,85.47,2024-04-19,Mid,16,4,Remote,Day,001-506-345-6094x2630,344-20-5909,NOYC44427431066015
EMP000000000556,Susan,Rodriguez,susan.rodriguez@company.com,956.848.8029x71473,HHRR,Payroll Coordinator,2022-10-29,915,77785.05,10.33,Active,1969-02-21,4033 Wilson Valley Suite 164,Springfield,IL,90302,USA,F,Professional,84.56,2023-08-06,Senior,22,4,Office,Day,(344)875-2513,873-99-2943,UZIV14280532742103
EMP000000000557,William,Robinson,william.robinson@company.com,573-422-0765x84642,R&D,Innovation Manager,2023-08-20,620,37930.35,3.31,Active,1984-05-05,71765 Kathy Turnpike Apt. 369,Atlanta,GA,06334,USA,M,High School,87.45,2024-03-12,Mid,10,5,Hybrid,Night,+1-830-253-0054x976,152-44-1129,CQTV78478041341806
EMP000000000558,Jasmine,Ruiz,jasmine.ruiz@company.com,6473144465,Customer Service,Call Center Supervisor,2023-10-27,552,90234.35,6.35,Active,1985-03-11,8403 Williams Spring,Sacramento,CA,60298,USA,F,Master,88.05,2024-04-29,Mid,17,8,Remote,Night,765-964-3667x694,362-61-1779,LNDS29849435635007
EMP000000000559,Ryan,Thomas,ryan.thomas@company.com,+1-644-829-4183x92164,Engineering,Electrical Engineer,2021-05-30,1432,37934.73,3.08,Active,2004-07-03,1439 Felicia Pass Apt. 806,Jacksonville,FL,75390,USA,M,High School,83.95,2024-02-22,Senior,15,7,Office,Night,240-683-2356x251,566-11-2134,XAET58890401496922
EMP000000000560,Stephen,Cross,stephen.cross@company.com,467-263-5941x7014,Sales,Regional Sales Director,2022-10-02,942,57197.8,2.01,Active,2003-06-27,106 Miles Crest,Albany,NY,94913,USA,Other,Professional,80.41,2023-08-29,Senior,13,9,Hybrid,Day,(646)799-1683x8427,831-22-3196,RVLN06430087870692
EMP000000000561,Gene,Nelson,gene.nelson@company.com,686.531.9433x338,Research,Market Researcher,2021-09-30,1309,126966.29,2.46,Active,1984-10-22,6980 Allen Lights,Los Angeles,CA,44292,USA,M,Professional,77.63,2022-03-21,Senior,14,3,Office,Day,+1-682-319-8983x3401,584-57-5040,AKBT71074865140672
EMP000000000562,Michelle,Ryan,michelle.ryan@company.com,+1-744-588-7389x042,Security,Safety Coordinator,2022-09-20,954,100731.6,4.7,Leave,1983-06-01,10182 Larry Street,Rochester,NY,46669,USA,F,Master,79.56,2024-03-08,Senior,20,3,Hybrid,Night,403.520.1310x41497,810-73-2864,LHVI02355673206814
EMP000000000563,Elizabeth,Park,elizabeth.park@company.com,641-500-7243,Support,Technical Support Specialist,2024-06-09,326,154823.14,4.12,Active,1987-09-06,84901 James Curve Apt. 190,Springfield,IL,37827,USA,F,PhD,65.44,2024-08-07,Entry,9,1,Office,Day,322.643.1962x166,201-93-0816,CTXP58820859428108
EMP000000000564,Ross,Frey,ross.frey@company.com,+1-754-952-8715x3818,Sales,Regional Sales Director,2021-12-25,1223,52206.29,4.38,Active,1998-03-18,17117 Rollins Junctions Suite 549,Springfield,MA,71821,USA,M,Professional,66.64,2024-01-23,Senior,19,5,Hybrid,Day,(734)634-5918,646-98-5097,JXPB19108384103448
EMP000000000565,Daniel,Clark,daniel.clark@company.com,(256)261-7620,Customer Service,Customer Service Representative,2024-12-14,138,65368.73,4.89,Active,1991-07-21,12916 Brown Rapids,Tampa,FL,10266,USA,M,Master,60.16,2025-04-07,Entry,13,6,Office,Day,001-886-282-2960x5848,111-95-7543,MTOB19390375052872
EMP000000000566,Judy,Kirby,judy.kirby@company.com,335-258-3333,Training,Training Manager,2025-04-20,11,41466.26,7.5,Active,1962-05-06,758 Castro Crossroad Apt. 245,Houston,TX,08200,USA,F,High School,64.39,2025-04-25,Entry,11,5,Remote,Day,(975)404-2012,891-44-8387,UQAM51586276855659
EMP000000000567,Matthew,Watson,matthew.watson@company.com,714.494.4276x088,HHRR,Recruitment Specialist,2023-03-21,772,68292.07,2.17,Leave,2003-10-09,385 Sarah Drives Suite 159,Rochester,NY,19899,USA,M,Professional,78.63,2023-12-24,Senior,18,3,Remote,Flexible,438.701.7253x403,361-40-6571,THBZ56324271985867
EMP000000000568,Denise,Marshall,denise.marshall@company.com,001-663-674-8103x4909,Operations,Operations Analyst,2024-03-08,419,36759.48,4.59,Active,1970-11-15,632 Tiffany Parkway,Savannah,GA,95618,USA,F,Professional,94.17,2024-03-13,Mid,15,3,Office,Night,001-575-403-7614x5740,128-75-1253,ICIR29687382025483
EMP000000000569,Michael,Cunningham,michael.cunningham@company.com,+1-909-689-4383x989,Customer Service,Customer Success Manager,2023-11-10,538,55112.48,6.33,Active,1965-08-29,41852 Griffin Summit Suite 567,Sacramento,CA,76488,USA,M,Professional,81.05,2024-02-10,Mid,20,6,Office,Flexible,001-726-283-4028x7466,824-48-4467,OYGM00968985240266
